time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650768484200,10,9.94451754,spooky,solid,solid,WBTC,ETH,FTM
1650768484508,10,9.312559456475345,spooky,solid,solid,DAI,FTM,MIM
1650768484751,10,9.685141209629712,spooky,solid,solid,DAI,FTM,SPIRIT
1650768485037,10,9.620725679357953,spooky,solid,solid,LQDR,FTM,MIM
1650768485362,10,9.749376390859508,spooky,solid,solid,LQDR,FTM,SPIRIT
1650768486279,10,9.72669988696871,spooky,solid,solid,MIM,FTM,LQDR
1650768486569,10,9.55518047560277,spooky,solid,solid,MIM,TOMB,FTM
1650768486857,10,9.291407398407847,spooky,solid,solid,TOMB,MIM,FTM
1650768487154,10,9.668197680109747,spooky,solid,solid,TOMB,BOO,FTM
1650768487414,10,9.46434180249649,spooky,solid,solid,SPIRIT,FTM,LQDR
1650768487699,10,9.543496766288085,spooky,solid,solid,ETH,WBTC,FTM
1650768488040,10,9.94410961,spooky,solid,solid,WBTC,ETH,FTM
1650768488350,10,9.922164100578321,spooky,solid,solid,DAI,FTM,ETH
1650768488691,10,9.827714375569167,spooky,solid,solid,ETH,FTM,WBTC
1650768488969,10,9.577645775378864,spooky,solid,solid,ETH,WBTC,FTM
1650768489286,10,9.937174800000001,spooky,solid,solid,WBTC,FTM,ETH
1650768489593,10,9.969401269999999,spooky,solid,solid,WBTC,ETH,FTM
1650768489905,10,9.465475174643586,spooky,solid,solid,MIM,TOMB,FTM
1650768490203,10,9.414248467638906,spooky,solid,solid,TOMB,MIM,FTM
1650768490557,10,9.797703897862231,spooky,solid,solid,TOMB,BOO,FTM
1650768490903,10,9.795096991934196,spooky,solid,solid,BOO,TOMB,FTM
1650768491208,10,9.577950687926641,spooky,solid,solid,ETH,WBTC,FTM
1650768491440,10,9.835192300000001,spooky,solid,solid,WBTC,ETH,FTM
1650768491701,10,9.416821465332458,spooky,solid,solid,TOMB,MIM,FTM
1650768491958,10,9.800385126518727,spooky,solid,solid,TOMB,BOO,FTM
1650768492216,10,9.612729732461935,spooky,tomb,tomb,MIM,FTM,TOMB
1650768492493,10,9.466226249137188,spooky,tomb,tomb,MIM,TOMB,FTM
1650768492779,10,9.984228081547016,spooky,tomb,tomb,BOO,FTM,TOMB
1650768493065,10,9.740000401183794,spooky,tomb,tomb,BOO,TOMB,FTM
1650768493359,10,9.459343849558477,spooky,tomb,tomb,MIM,TOMB,FTM
1650768493638,10,9.372287705533846,spooky,tomb,tomb,MIM,TOMB,FTM
1650768494095,10,9.69816560279321,spooky,tomb,tomb,BOO,TOMB,FTM
1650768494442,10,9.5687373018606,spirit,spooky,spooky,FTM,MIM,TOMB
1650768494730,10,9.498516411287222,spirit,spooky,spooky,FTM,TOMB,MIM
1650768495007,10,9.848637101101586,spirit,spooky,spooky,FTM,TOMB,BOO
1650768495259,10,9.923787166796064,spirit,spooky,spooky,FTM,ETH,WBTC
1650768495514,10,9.934482563442922,spirit,spooky,spooky,FTM,WBTC,ETH
1650768495809,10,9.834471126587205,spirit,spooky,spooky,FTM,ICE,ANY
1650768496077,10,9.878766755274356,spirit,spooky,spooky,FTM,ANY,ICE
1650768496407,10,9.493711790612677,spirit,spooky,spooky,DAI,MIM,FTM
1650768496749,10,9.39912195065184,spirit,spooky,spooky,DAI,SPIRIT,FTM
1650768497065,10,9.734150087737452,spirit,spooky,spooky,LQDR,MIM,FTM
1650768497324,10,9.42644919294983,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650768497602,10,9.563973414695674,spirit,spooky,spooky,MIM,FTM,TOMB
1650768497890,10,9.406062586354691,spirit,spooky,spooky,MIM,DAI,FTM
1650768498138,10,9.672877291737924,spirit,spooky,spooky,MIM,LQDR,FTM
1650768498418,10,9.569513448356815,spirit,spooky,spooky,TOMB,FTM,MIM
1650768498674,10,9.826047459178204,spirit,spooky,spooky,TOMB,FTM,BOO
1650768498951,10,9.422638190725056,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650768499208,10,9.463013080894441,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650768499528,10,9.936149600131934,spirit,spooky,spooky,ETH,FTM,WBTC
1650768499810,10,9.92534483,spirit,spooky,spooky,WBTC,FTM,ETH
1650768500081,10,9.943435155640852,spirit,spooky,spooky,ICE,FTM,ANY
1650768500398,10,9.90064788858826,spirit,spooky,spooky,ANY,FTM,ICE
1650768500712,10,9.556799494569633,spirit,spooky,spooky,FTM,MIM,TOMB
1650768501033,10,9.486325166626568,spirit,spooky,spooky,FTM,TOMB,MIM
1650768501287,10,9.904388461599535,spirit,spooky,spooky,FTM,ETH,WBTC
1650768501654,10,9.935694866152621,spirit,spooky,spooky,FTM,WBTC,ETH
1650768501949,10,9.838670611337628,spirit,spooky,spooky,FTM,ICE,ANY
1650768502249,10,9.917468230314967,spirit,spooky,spooky,FTM,ANY,ICE
1650768502549,10,9.428194428459715,spirit,spooky,spooky,DAI,FTM,MIM
1650768502875,10,9.356159172243114,spirit,spooky,spooky,DAI,FTM,SPIRIT
1650768503191,10,9.453507680524533,spirit,spooky,spooky,DAI,MIM,FTM
1650768503529,10,9.35932504963657,spirit,spooky,spooky,DAI,SPIRIT,FTM
1650768503899,10,9.693787600407493,spirit,spooky,spooky,LQDR,FTM,MIM
1650768504201,10,9.43457145511828,spirit,spooky,spooky,LQDR,FTM,SPIRIT
1650768504474,10,9.723611961425448,spirit,spooky,spooky,LQDR,MIM,FTM
1650768504740,10,9.416236285103716,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650768505022,10,9.482375183000455,spirit,spooky,spooky,MIM,FTM,DAI
1650768505346,10,9.694462366194816,spirit,spooky,spooky,MIM,FTM,LQDR
1650768505613,10,9.399224129590092,spirit,spooky,spooky,MIM,DAI,FTM
1650768505883,10,9.665843937149353,spirit,spooky,spooky,MIM,LQDR,FTM
1650768506227,10,9.94840045450587,spirit,spooky,spooky,SPIRIT,FTM,DAI
1650768506522,10,9.908878159656783,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650768506836,10,9.885476536383068,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650768507132,10,9.929961675760232,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650768507386,10,9.826360730649434,spirit,spooky,spooky,FTM,ETH,WBTC
1650768507630,10,9.900026675641394,spirit,spooky,spooky,FTM,WBTC,ETH
1650768507933,10,9.85476230827462,spirit,spooky,spooky,FTM,ANY,ICE
1650768508213,10,9.928815890414029,spirit,spooky,spooky,DAI,FTM,ETH
1650768508509,10,9.447388840917274,spirit,spooky,spooky,DAI,MIM,FTM
1650768508811,10,9.353324777931784,spirit,spooky,spooky,DAI,SPIRIT,FTM
1650768509115,10,9.699174330408495,spirit,spooky,spooky,LQDR,MIM,FTM
1650768509443,10,9.392669079363259,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650768509735,10,9.41066825591993,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650768510072,10,9.451288812846524,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650768510346,10,9.952900213616715,spirit,spooky,spooky,ETH,FTM,DAI
1650768510649,10,9.937912371102536,spirit,spooky,spooky,ETH,FTM,WBTC
1650768510905,10,9.90372454,spirit,spooky,spooky,WBTC,FTM,ETH
1650768511155,10,9.569332925397052,spirit,spooky,spooky,FTM,MIM,TOMB
1650768511482,10,9.285430023162377,spirit,spooky,spooky,FTM,TOMB,MIM
1650768511757,10,9.665507403968085,spirit,spooky,spooky,FTM,TOMB,BOO
1650768512025,10,9.544962225528632,spirit,spooky,spooky,FTM,ETH,WBTC
1650768512285,10,9.944140225752767,spirit,spooky,spooky,FTM,WBTC,ETH
1650768512542,10,9.75478647779183,spirit,spooky,spooky,LQDR,MIM,FTM
1650768512806,10,9.446433788102995,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650768513137,10,9.313812078307475,spirit,spooky,spooky,MIM,DAI,FTM
1650768513417,10,9.573036360590631,spirit,spooky,spooky,MIM,LQDR,FTM
1650768513708,10,9.7129908041453,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650768513962,10,9.75604804187547,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650768514278,10,9.47473478636375,spirit,spooky,spooky,FTM,MIM,TOMB
1650768514575,10,9.471646388878412,spirit,spirit,spirit,FTM,DAI,MIM
1650768514805,10,9.380340048192148,spirit,spirit,spirit,FTM,DAI,SPIRIT
1650768515067,10,9.70459297118418,spirit,spirit,spirit,FTM,LQDR,MIM
1650768515314,10,9.37342245290053,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650768515585,10,9.417209757005862,spirit,spirit,spirit,FTM,MIM,DAI
1650768515903,10,9.675108406483174,spirit,spirit,spirit,FTM,MIM,LQDR
1650768516216,10,9.885014596810416,spirit,spirit,spirit,FTM,SPIRIT,DAI
1650768516530,10,9.92985031896443,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650768516798,10,9.481525607371422,spirit,spirit,spirit,DAI,MIM,FTM
1650768517082,10,9.947773507430322,spirit,spirit,spirit,DAI,SPIRIT,FTM
1650768517390,10,9.72165872410505,spirit,spirit,spirit,LQDR,MIM,FTM
1650768517691,10,9.908842111187184,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650768518035,10,9.473061233804007,spirit,spirit,spirit,MIM,FTM,TOMB
1650768518368,10,9.425802582874018,spirit,spirit,spirit,MIM,DAI,FTM
1650768518641,10,9.664511261730032,spirit,spirit,spirit,MIM,LQDR,FTM
1650768518942,10,9.562801644347651,spirit,spirit,spirit,TOMB,FTM,MIM
1650768519258,10,9.441542154033392,spirit,spirit,spirit,SPIRIT,DAI,FTM
1650768519584,10,9.455183347217044,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650768519881,10,9.935741528345078,spirit,spirit,spirit,ETH,FTM,WBTC
1650768520238,10,9.90413247,spirit,spirit,spirit,WBTC,FTM,ETH
1650768520534,10,9.915115762785673,spirit,spirit,spirit,ICE,FTM,ANY
1650768520831,10,9.842417729198653,spirit,spirit,spirit,ANY,FTM,ICE
1650768521128,10,9.459489718558576,spirit,spirit,spirit,FTM,DAI,MIM
1650768521403,10,9.905791077358078,spirit,spirit,spirit,FTM,DAI,SPIRIT
1650768521683,10,9.692136546174613,spirit,spirit,spirit,FTM,LQDR,MIM
1650768521959,10,9.89806803589659,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650768522245,10,9.436998480015514,spirit,spirit,spirit,FTM,MIM,DAI
1650768522524,10,9.66672922661943,spirit,spirit,spirit,FTM,MIM,LQDR
1650768522779,10,9.905752644298639,spirit,spirit,spirit,FTM,SPIRIT,DAI
1650768523033,10,9.921258060977381,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650768523292,10,9.42166762349607,spirit,spirit,spirit,DAI,FTM,MIM
1650768523529,10,9.90558901740712,spirit,spirit,spirit,DAI,FTM,SPIRIT
1650768523779,10,9.441373966275624,spirit,spirit,spirit,DAI,MIM,FTM
1650768524122,10,9.905612802499535,spirit,spirit,spirit,DAI,SPIRIT,FTM
1650768524455,10,9.686891817657997,spirit,spirit,spirit,LQDR,FTM,MIM
1650768524753,10,9.92131289341986,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650768525027,10,9.711133790257053,spirit,spirit,spirit,LQDR,MIM,FTM
1650768525324,10,9.898119576970382,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650768525678,10,9.444118532561472,spirit,spirit,spirit,MIM,FTM,DAI
1650768525973,10,9.68426065340698,spirit,spirit,spirit,MIM,FTM,LQDR
1650768526279,10,9.418949708537253,spirit,spirit,spirit,MIM,DAI,FTM
1650768526596,10,9.657484018970633,spirit,spirit,spirit,MIM,LQDR,FTM
1650768526920,10,9.906364909729474,spirit,spirit,spirit,SPIRIT,FTM,DAI
1650768527220,10,9.898146009238461,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650768527532,10,9.906302590299154,spirit,spirit,spirit,SPIRIT,DAI,FTM
1650768527825,10,9.92133336883185,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650768528823,10,9.517679529552298,spirit,spirit,spirit,FTM,DAI,SPIRIT
1650768529261,10,9.510604579644053,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650768529576,10,9.431661741814855,spirit,spirit,spirit,FTM,MIM,DAI
